,Prot1,Prot2,Attractive e (mf),Repulsive e (mf),Total e (mf),Attractive e (cf),Repulsive e (cf),Total e (cf)
345,345.0,Staller2022_syntheticDBD,-1.0337430739228184,0.568905408080486,-3.2110286409726596,-1.5265632826233875,1.287655878957288,-3.5709044091621074
346,346.0,Staller2022_syntheticDBD,-0.9643075287022489,0.5276632122263423,-2.890395298510957,-1.397091321651895,1.251181686755139,-2.7979640935958283
347,347.0,Staller2022_syntheticDBD,-0.9965519749610122,0.5484487830472654,-3.048205885817495,-1.3867924297525198,1.2718212824945667,-2.888848233862337
348,348.0,Staller2022_syntheticDBD,-1.0838348785213647,0.5641639171431985,-3.3798405734566677,-1.5071761892539215,1.3031798155101417,-3.520783852727071
349,349.0,Staller2022_syntheticDBD,-0.9139547575922138,0.5133767166351871,-2.9664944131230726,-1.3967938574410417,1.2111172467373013,-3.42493646458586
350,350.0,Staller2022_syntheticDBD,-0.9051690858872614,0.5011995669170413,-2.9583032223230075,-1.4015605486671798,1.1437006227046178,-3.3644025608761865
351,351.0,Staller2022_syntheticDBD,-1.0642847380376161,0.5676652512540472,-3.255858720512376,-1.511594535340653,1.3326051386646895,-3.5380104927327256
352,352.0,Staller2022_syntheticDBD,-1.0779483095605304,0.5669722004103237,-3.3189183542037815,-1.503222252803094,1.3272106197237097,-3.2583253011400153
353,353.0,Staller2022_syntheticDBD,-1.0696211489326406,0.5700973856617942,-3.255858720512377,-1.525178150217654,1.3150944661881694,-3.538010492732724
354,354.0,Staller2022_syntheticDBD,-1.0421915719448125,0.5493261586921913,-2.918873331727617,-1.5047550647355912,1.2378120843981708,-3.0791204239262306
355,355.0,Staller2022_syntheticDBD,-1.0791307228103064,0.5644214363844744,-3.36327892831883,-1.5387063729883887,1.2974210888327544,-3.662034967807598
356,356.0,Staller2022_syntheticDBD,-1.0773903872960815,0.5668399887240895,-3.366882046252462,-1.5866392683990698,1.3034523200774601,-3.9065690612470068
357,357.0,Staller2022_syntheticDBD,-1.2680468066313544,0.6061605003489148,-3.798850386451602,-1.786304402627133,1.3838112186175584,-4.203449967601532
358,358.0,Staller2022_syntheticDBD,-1.262254383071408,0.6040795989351607,-3.7913539976197184,-1.7774481622008609,1.3700011813416886,-4.148250097316904
359,359.0,Staller2022_syntheticDBD,-1.1108601577367205,0.5986525681340014,-3.157663414924316,-1.5607706308341913,1.4631797480787483,-3.1277432161224503
360,360.0,Staller2022_syntheticDBD,-1.140931004847122,0.605758009692794,-3.3229053117436576,-1.5919394191166418,1.4349097010064935,-3.264196087561265
361,361.0,Staller2022_syntheticDBD,-1.2183531137751216,0.6097085071979365,-3.6471086898700267,-1.7098705071441769,1.3992175144010583,-3.850562975253693
362,362.0,Staller2022_syntheticDBD,-1.0461836196085346,0.5580724274286107,-3.2337625295364294,-1.5997663838263094,1.2881215403296675,-3.754715587112482
363,363.0,Staller2022_syntheticDBD,-1.0367236967284241,0.5505353954814151,-3.225571338736366,-1.6094130801862747,1.2252923227483665,-3.6941816834028085
364,364.0,Staller2022_syntheticDBD,-1.2001223370323582,0.6116151224904154,-3.5231268369257345,-1.71916605765586,1.4065765232721539,-3.867789615259346
365,365.0,Staller2022_syntheticDBD,-1.2132394952986028,0.6117268854751258,-3.5861864706171382,-1.7144238724118466,1.398007136002473,-3.5881044236666373
366,366.0,Staller2022_syntheticDBD,-1.2045509844345392,0.6149732182154807,-3.5231268369257336,-1.7330195456761124,1.3900135933781257,-3.867789615259346
367,367.0,Staller2022_syntheticDBD,-1.176312563041512,0.5956297689864641,-3.1861414481409738,-1.7145727395724022,1.3145409628164038,-3.4088995464528526
368,368.0,Staller2022_syntheticDBD,-1.213767763333248,0.6100276493487015,-3.630547044732187,-1.7468165410846768,1.3732967647971017,-3.99181409033422
369,369.0,Staller2022_syntheticDBD,-1.2123361424820216,0.6120593810169324,-3.634150162665819,-1.7857809954588515,1.3815188833985361,-4.236348183773627
370,370.0,Staller2022_syntheticDBD,-1.3952371504429801,0.6549628178938727,-4.019192223437683,-1.8975663438843453,1.4372309847991036,-4.192747082893572
371,371.0,Staller2022_syntheticDBD,-1.3910788827672247,0.6503846498680133,-4.011695834605799,-1.8815449464829932,1.4370691168548912,-4.137547212608942
372,372.0,Staller2022_syntheticDBD,-1.2957443380587321,0.604423932182566,-3.9292895599431974,-1.8942447543646344,1.3829733323476996,-4.668301409907418
373,373.0,Staller2022_syntheticDBD,-1.2173880405168878,0.609346712196824,-3.658577091556909,-1.803105509168039,1.3728534895292457,-4.298824342629741
374,374.0,Staller2022_syntheticDBD,-1.1533510680865657,0.5906801869855736,-3.556185363235603,-1.7651374372617397,1.3659542443005108,-4.148795986068892
375,375.0,Staller2022_syntheticDBD,-1.2167328500681,0.6036293768329628,-3.6197024982457773,-1.83566283433082,1.3745475656982316,-4.388843930947054
376,376.0,Staller2022_syntheticDBD,-0.9904692904148334,0.5855651564396724,-3.065523105972697,-1.3955789680208737,1.307220779603599,-3.0314067994175034
377,377.0,Staller2022_syntheticDBD,-1.2186585125110305,0.602251250007677,-3.6258443243366623,-1.8716370118520584,1.3622541856560553,-4.513524696811473
378,378.0,Staller2022_syntheticDBD,-1.2185362215286544,0.6085638184666362,-3.64417176614284,-1.8310198433136968,1.377272980346542,-4.374719260647389
379,379.0,Staller2022_syntheticDBD,-1.2520138176649274,0.60176990544924,-3.7656855940472456,-1.7607588531990754,1.3710166160611854,-4.100958234619819
380,380.0,Staller2022_syntheticDBD,-1.2397701021594727,0.6059294349990995,-3.7216367252483145,-1.7404198038782976,1.3767295117762441,-4.019139151037033
381,381.0,Staller2022_syntheticDBD,-1.0947168618177021,0.5845785723242807,-2.991211677627123,-1.4462919732237214,1.5092897692379224,-2.4249322760888585
382,382.0,Staller2022_syntheticDBD,-1.1422710635999684,0.5933453285871809,-3.3228463652662983,-1.5238842463190492,1.4947271191892768,-3.0568678949535943
383,383.0,Staller2022_syntheticDBD,-0.9674631831241575,0.5325846782894778,-2.8967986597844044,-1.4190573736110157,1.3079460160103098,-2.885075857174142
384,384.0,Staller2022_syntheticDBD,-0.9531727819456315,0.5362446336298287,-2.888607468984339,-1.3964082015205144,1.3109681034734566,-2.8245419534644665
385,385.0,Staller2022_syntheticDBD,-1.1198815682083223,0.5958746421230571,-3.1861629671737077,-1.5061878517973477,1.4986205455902875,-2.9981498853210056
386,386.0,Staller2022_syntheticDBD,-1.133885112746346,0.5957250227222126,-3.2492226008651133,-1.4972323109140748,1.48681315654225,-2.7184646937282952
387,387.0,Staller2022_syntheticDBD,-1.1250567295136977,0.598578168445776,-3.1861629671737086,-1.520536834489564,1.4834817545446268,-2.998149885321004
388,388.0,Staller2022_syntheticDBD,-1.09614397472474,0.5809309719753474,-2.849177578388949,-1.498894092880624,1.4117505514319422,-2.5392598165145106
389,389.0,Staller2022_syntheticDBD,-1.1348372193464167,0.5939511575859421,-3.293583174980162,-1.5348273040112224,1.468202297561265,-3.122174360395878
390,390.0,Staller2022_syntheticDBD,-1.1375857825771514,0.5953927768817738,-3.3135168202041183,-1.6168450010848712,1.413039705503414,-3.463407868207346
391,391.0,Staller2022_syntheticDBD,-1.3323228223561476,0.6519679783920892,-3.7379887715713744,-1.8102374621068722,1.5973271151439357,-3.705088904277245
392,392.0,Staller2022_syntheticDBD,-1.3257795669526402,0.6498497256741248,-3.7297975807713093,-1.7886771812276225,1.605234105162057,-3.6445550005675678
393,393.0,Staller2022_syntheticDBD,-1.2024403028304589,0.6060113517989825,-3.6086562174814967,-1.717711380826836,1.3704168253765991,-3.8953610943411388
394,394.0,Staller2022_syntheticDBD,-1.1430524878848136,0.5884500511275708,-3.337943749095208,-1.631785094663232,1.4006180762354161,-3.525884027063462
395,395.0,Staller2022_syntheticDBD,-1.066740552787907,0.5684875539602002,-3.2355520207739006,-1.5900977952108943,1.417232269072569,-3.375855670502613
396,396.0,Staller2022_syntheticDBD,-1.132118810958492,0.5956841502220249,-3.279109646351724,-1.6271088670605165,1.4064174549826032,-3.498449436274896
397,397.0,Staller2022_syntheticDBD,-1.0988291430103996,0.5862571294643689,-2.969522584654302,-1.5742732364005123,1.4599067268637442,-3.2189919573145325
398,398.0,Staller2022_syntheticDBD,-0.9588305040591009,0.5230704393338282,-2.8384920757584844,-1.4169696295118537,1.3173827678782406,-2.8496159027014922
399,399.0,Staller2022_syntheticDBD,-1.13383790511661,0.5949096808844989,-3.2861726667446627,-1.6541802809464003,1.39310511083717,-3.616609963270628
400,400.0,Staller2022_syntheticDBD,-1.098144500564594,0.5862799692247488,-2.9818062368360723,-1.6364839571541845,1.4170305680668573,-3.46835348904337
401,401.0,Staller2022_syntheticDBD,-1.1377423220217189,0.5946699603588834,-3.3064499728031067,-1.6230848282295491,1.4101355736753252,-3.4850634222038526
402,402.0,Staller2022_syntheticDBD,-1.1705775728870855,0.5879327901265389,-3.445052251585543,-1.5867326776954471,1.429638880290099,-3.32801791905354
403,403.0,Staller2022_syntheticDBD,-1.1659588352052848,0.5846347430118647,-3.4010033827866137,-1.5663502572756818,1.4447253941351033,-3.2461988354707536
404,404.0,Staller2022_syntheticDBD,-1.1754456812745901,0.5869136872757246,-3.462529464357952,-1.5838492919541836,1.4324618304212369,-3.3147758780409475
405,405.0,Staller2022_syntheticDBD,-1.1054361108134596,0.5946037662022194,-3.159338212099588,-1.4705098906451404,1.4926731123588348,-2.7515201745913007
406,406.0,Staller2022_syntheticDBD,-0.979894153141987,0.5753948074482446,-3.050773150712148,-1.4932115744625363,1.3503853593951236,-3.4245842435267946
407,407.0,Staller2022_syntheticDBD,-1.1351161779780188,0.5951605204403794,-3.3054649652231327,-1.5875483392153802,1.427410928830631,-3.3321053908914937
408,408.0,Staller2022_syntheticDBD,-1.1308526820307936,0.594369899307844,-3.277021529842322,-1.5714715956325587,1.4398016833781304,-3.2634254754764047
409,409.0,Staller2022_syntheticDBD,-1.1309967529407376,0.5965018874790513,-3.2775850131461626,-1.5273961044003848,1.4783886634605725,-3.094281992706515
410,410.0,Staller2022_syntheticDBD,-1.0970871589006945,0.5863830499805918,-2.9652519262114834,-1.4453843594852493,1.5106089662490658,-2.3660555911910564
411,411.0,Staller2022_syntheticDBD,-1.1914268706755349,0.5865565447748474,-3.4973529546044544,-1.5927186187988644,1.4320392148432042,-3.249222994219682
412,412.0,Staller2022_syntheticDBD,-1.0147608410566165,0.5379111265009664,-3.084006794270859,-1.5018815791578324,1.2675853979474128,-3.1533756060784732
413,413.0,Staller2022_syntheticDBD,-1.006581833910506,0.5246314045059731,-3.0631140583224967,-1.47618740878407,1.2425134429058244,-3.0168970527305543
414,414.0,Staller2022_syntheticDBD,-1.169523328181834,0.5930706734342198,-3.3606695565118656,-1.5755650678673045,1.4338948350908134,-3.1905049845870934
415,415.0,Staller2022_syntheticDBD,-1.182150420988393,0.5900546951753031,-3.4237291902032694,-1.5649166174927098,1.4250487936297442,-2.910819792994383
416,416.0,Staller2022_syntheticDBD,-1.1733266549375299,0.5929669883388863,-3.3606695565118647,-1.587058610094868,1.4190168518038038,-3.1905049845870916
417,417.0,Staller2022_syntheticDBD,-1.1445645698317504,0.5747006489205186,-3.023684167727105,-1.566113945149298,1.349771746756645,-2.7316149157805985
418,418.0,Staller2022_syntheticDBD,-1.182847890627403,0.5881373356007151,-3.468089764318318,-1.6014123740189352,1.4038976688447424,-3.3145294596619657
419,419.0,Staller2022_syntheticDBD,-1.1854770492943403,0.5897639113617598,-3.488023409542276,-1.672798299472493,1.3697420216112617,-3.655762967473434
420,420.0,Staller2022_syntheticDBD,-1.3774412971821146,0.648010791065653,-3.9124953609095323,-1.870014702259911,1.5364688844941312,-3.897444003543331
421,421.0,Staller2022_syntheticDBD,-1.372271158226254,0.6443126995810223,-3.904304170109467,-1.8494072200912888,1.5427158864995019,-3.8369100998336556
422,422.0,Staller2022_syntheticDBD,-1.096255658158161,0.5553786196316066,-3.415641481910032,-1.614580531058147,1.2770183465687184,-3.7853112249432073
423,423.0,Staller2022_syntheticDBD,-1.0908683475675323,0.5364555208225416,-3.4074502911099684,-1.624247100069235,1.2143770535100835,-3.72477732123353
424,424.0,Staller2022_syntheticDBD,-1.2499594009448693,0.6000113479125752,-3.6923042441510403,-1.7042241890248286,1.406081087245078,-3.8224406034518275
425,425.0,Staller2022_syntheticDBD,-1.2627888876829614,0.6001302938822763,-3.755363877842444,-1.7008404114175946,1.3979324569609717,-3.542755411859117
426,426.0,Staller2022_syntheticDBD,-1.2535175820615294,0.6043347168009366,-3.6923042441510394,-1.715541681131577,1.3946339053763879,-3.8224406034518257
427,427.0,Staller2022_syntheticDBD,-1.2253153335142977,0.5844354424982355,-3.3553188553662796,-1.6968941722771158,1.3190226654547177,-3.3635505346453325
428,428.0,Staller2022_syntheticDBD,-1.2625190440995089,0.5991625426858289,-3.7997244519574926,-1.729338676540141,1.3779170767953637,-3.9464650785266997
429,429.0,Staller2022_syntheticDBD,-1.2690835034054273,0.5956563229771376,-3.819658097181449,-1.792889946483112,1.3819245943907148,-4.28769858633817
430,430.0,Staller2022_syntheticDBD,-1.4462398731455797,0.6435901143522343,-4.207619282047428,-1.9015328119387456,1.4833490207167497,-4.266983703227904
431,431.0,Staller2022_syntheticDBD,-1.441511279334726,0.6399770339156632,-4.200122893215545,-1.8858459452852807,1.4832924323891823,-4.2117838329432775
432,432.0,Staller2022_syntheticDBD,-1.3486254904044346,0.5960848991535291,-4.114797494458828,-1.8982594036571663,1.3610382211798715,-4.719651812471962
433,433.0,Staller2022_syntheticDBD,-1.2722121877218044,0.5952216571717499,-3.8440850260725394,-1.8102557791377731,1.369124530963124,-4.350174745194286
434,434.0,Staller2022_syntheticDBD,-1.2040080812869214,0.5844105833034076,-3.741693297751233,-1.7645568934635387,1.386038282785938,-4.200146388633433
435,435.0,Staller2022_syntheticDBD,-1.260819448713091,0.5979698416064426,-3.785250923329055,-1.804292835085965,1.375010604142367,-4.32274015440572
436,436.0,Staller2022_syntheticDBD,-1.06602572075493,0.5657868391399878,-3.3035878730583774,-1.5487527109618933,1.3079004625873274,-3.4605572645225795
437,437.0,Staller2022_syntheticDBD,-1.2625563772186277,0.5975743198580259,-3.792313943721994,-1.8355499949797502,1.3606595709860017,-4.44090068140145
438,438.0,Staller2022_syntheticDBD,-1.2669983519797512,0.5977947501070072,-3.8125912497804393,-1.8000962046545597,1.378173402619169,-4.309354140334676
439,439.0,Staller2022_syntheticDBD,-1.3009101438109216,0.5973512303776637,-3.951193528562876,-1.7707278398680577,1.3705647987419185,-4.152308637184362
440,440.0,Staller2022_syntheticDBD,-1.2945815585809983,0.5922330116685398,-3.9071446597639445,-1.752317926032612,1.3773558568699535,-4.070489553601574
441,441.0,Staller2022_syntheticDBD,-1.305762536368397,0.5972115343727605,-3.968670741335285,-1.7669156878695045,1.3747524067846486,-4.139066596171769
442,442.0,Staller2022_syntheticDBD,-1.1219583707124698,0.572534521008058,-3.516494494145687,-1.664847088290761,1.346131514986524,-4.102609000891988
443,443.0,Staller2022_syntheticDBD,-1.2645162350790755,0.5991154445058107,-3.8116062422004635,-1.7716208632828652,1.3683937609228396,-4.156396109022317
444,444.0,Staller2022_syntheticDBD,-0.9687323681850553,0.452303418178465,-2.954674240180981,-1.5000620426618902,1.0421213384920682,-3.343647796142367
445,445.0,Staller2022_syntheticDBD,-1.0768163651254639,0.5583898820875237,-3.29165962896574,-1.6255292286807874,1.284637408301237,-3.80253786494886
446,446.0,Staller2022_syntheticDBD,-1.0916006647454892,0.5515981172597489,-3.342017717508847,-1.5872665240406798,1.3163716461469643,-3.4469080237179064
447,447.0,Staller2022_syntheticDBD,-1.0839668705714183,0.5522105939483305,-3.278958083817442,-1.6051322155125427,1.2960774495199119,-3.726593215310615
448,448.0,Staller2022_syntheticDBD,-1.0538085539742492,0.5353973711112828,-2.9419726950326823,-1.5670574288288137,1.2505388532684905,-3.2677031465041217
449,449.0,Staller2022_syntheticDBD,-1.0909291834728476,0.5502375826674445,-3.3863782916238954,-1.6122621110081405,1.2912123756864196,-3.850617690385489
450,450.0,Staller2022_syntheticDBD,-1.0915160192275104,0.5565754328381894,-3.406311936847854,-1.6812257842362472,1.2797783276113273,-4.191851198196959
451,451.0,Staller2022_syntheticDBD,-1.2637789274110256,0.6015955198241959,-3.790659195651537,-1.7665669322084114,1.3867009947780584,-4.142916063891857
452,452.0,Staller2022_syntheticDBD,-1.0738405211185642,0.5364820060506615,-3.2834684381656767,-1.6362520185822116,1.2199480408915317,-3.742003961239183
453,453.0,Staller2022_syntheticDBD,-1.0893114774993744,0.5330939328663005,-3.3465280718570822,-1.635359478137041,1.2309958581114389,-3.4623187696464743
454,454.0,Staller2022_syntheticDBD,-1.0782330862637228,0.5354466028993813,-3.2707668930173788,-1.619217428073106,1.2220190475302422,-3.6660593116009412
455,455.0,Staller2022_syntheticDBD,-1.0732760232451528,0.49882955566439807,-2.933781504232619,-1.63930834941527,1.1229914327777428,-3.207169242794448
456,456.0,Staller2022_syntheticDBD,-1.081757403968425,0.5386270978010075,-3.378187100823832,-1.6214804090177684,1.2214635785144927,-3.7900837866758152
457,457.0,Staller2022_syntheticDBD,-1.0859390913189293,0.5369361293178617,-3.3981207460477885,-1.6767452473322688,1.1941619402259886,-4.131317294487284
458,458.0,Staller2022_syntheticDBD,-1.247897425440285,0.602851076977845,-3.644083570046449,-1.7205436523146906,1.424549658271826,-3.6359267015030117
459,459.0,Staller2022_syntheticDBD,-1.2456242979205796,0.5963382644729547,-3.5810239363550442,-1.7384239493774052,1.4044245267022246,-3.91561189309572
460,460.0,Staller2022_syntheticDBD,-1.2095425946818512,0.5841403412347421,-3.2313370024219874,-1.7077127680349984,1.333064243173591,-3.380777174650987
461,461.0,Staller2022_syntheticDBD,-1.2448875805884339,0.601467351347821,-3.6757425990132004,-1.7301742545896461,1.4069516901371042,-3.9636917185323544
462,462.0,Staller2022_syntheticDBD,-1.2448221435339037,0.6030330270252927,-3.695676244237157,-1.7910352889003918,1.3465961068044998,-4.304925226343823
463,463.0,Staller2022_syntheticDBD,-1.3856068846963134,0.6573069576831555,-4.083048372404791,-1.8442280127673423,1.5264733447032144,-4.279688132024937
464,464.0,Staller2022_syntheticDBD,-1.3812697360047181,0.6532371101688312,-4.0755519835729075,-1.8294444855840035,1.5338715503830564,-4.224488261740309
465,465.0,Staller2022_syntheticDBD,-1.284151057533238,0.5989358692006336,-3.9908156415145357,-1.8843864280608407,1.2421482214353377,-4.736878452477615
466,466.0,Staller2022_syntheticDBD,-1.246327585630914,0.5975046459415375,-3.7201031731282472,-1.8036896209997124,1.3300495370002885,-4.367401385199937
467,467.0,Staller2022_syntheticDBD,-1.1811083727902387,0.5648260524037487,-3.6177114448069396,-1.7678043596674808,1.3588317043445957,-4.217373028639088
468,468.0,Staller2022_syntheticDBD,-1.2438103831112164,0.604291009357868,-3.661269070384763,-1.7992931633286962,1.338485436176601,-4.339966794411371
469,469.0,Staller2022_syntheticDBD,-1.1022690110739877,0.5465307146824828,-3.1800589002297683,-1.6619709177640587,1.266986082619626,-3.4826806260934067
470,470.0,Staller2022_syntheticDBD,-1.2447666940385815,0.6030671912610405,-3.6683320907777017,-1.8250139036854034,1.3088735853945117,-4.458127321407103
471,471.0,Staller2022_syntheticDBD,-1.2469939607699532,0.6009175425941788,-3.6886093968361475,-1.7962879444468736,1.3420542731526235,-4.326580780340329
472,472.0,Staller2022_syntheticDBD,-1.2621113849560779,0.5961786659417607,-3.827211675618584,-1.7674158535929017,1.368505474085502,-4.1695352771900165
473,473.0,Staller2022_syntheticDBD,-1.252030420991378,0.6039654656862234,-3.644083570046449,-1.7266658645375224,1.4122197095033056,-3.6359267015030117
474,474.0,Staller2022_syntheticDBD,-1.224249795969035,0.582777206260758,-3.307098181261689,-1.7127617539876032,1.3431918110736092,-3.1770366326965185
475,475.0,Staller2022_syntheticDBD,-1.2576860959099985,0.6013992633087498,-3.738802232704604,-1.7256725998221734,1.39817061277732,-3.684006526939644
476,476.0,Staller2022_syntheticDBD,-1.2592733718359994,0.5997901167713448,-3.7587358779285607,-1.7479395534627444,1.3878701120002688,-4.025240034751112
477,477.0,Staller2022_syntheticDBD,-1.370331295771929,0.6459861896472336,-4.183207829295817,-1.844239694815134,1.5470072825276384,-4.266921070821011
478,478.0,Staller2022_syntheticDBD,-1.367411562940824,0.642118721448849,-4.175016638495753,-1.832085943329232,1.5529790909566343,-4.206387167111334
479,479.0,Staller2022_syntheticDBD,-1.288220122343154,0.5974539576983992,-4.0538752752059395,-1.8044146016553104,1.3348747386501834,-4.457193260884905
480,480.0,Staller2022_syntheticDBD,-1.2151495465369346,0.586127912619953,-3.2440385475702835,-1.7279927288297483,1.3162399531270481,-3.456721824289227
481,481.0,Staller2022_syntheticDBD,-1.2489684453779741,0.6046469371573139,-3.6757425990131996,-1.7439107807035363,1.3899954452851704,-3.9636917185323526
482,482.0,Staller2022_syntheticDBD,-1.2506317051774256,0.602794525724761,-3.695676244237156,-1.774297532288516,1.3596508257360171,-4.304925226343821
483,483.0,Staller2022_syntheticDBD,-1.323723159137767,0.6279025131163448,-4.080023503040842,-1.8160374230520406,1.4427732254409928,-4.255990092038717
484,484.0,Staller2022_syntheticDBD,-1.3218603301252576,0.6252878985093483,-4.072527114208957,-1.8086828275427493,1.4466163203097626,-4.2007902217540884
485,485.0,Staller2022_syntheticDBD,-1.2693789494987249,0.6015984506477183,-3.990815641514535,-1.8224473794096132,1.3054481413558061,-4.7368784524776135
486,486.0,Staller2022_syntheticDBD,-1.2522088339894721,0.5986120652680186,-3.7201031731282472,-1.7802277457249045,1.3523566521069277,-4.367401385199935
487,487.0,Staller2022_syntheticDBD,-1.218074893229688,0.5836489847330625,-3.6177114448069396,-1.7626478983243212,1.365737012248533,-4.217373028639086
488,488.0,Staller2022_syntheticDBD,-1.2492457419599767,0.6046150196607804,-3.661269070384762,-1.778436973814983,1.355624632365411,-4.339966794411369
489,489.0,Staller2022_syntheticDBD,-1.173478826131596,0.5722033569342063,-3.1255570602958547,-1.7249915431546408,1.2449310315010953,-3.09114392404404
490,490.0,Staller2022_syntheticDBD,-1.2494488375371495,0.6044771913924546,-3.668332090777701,-1.7909346859809552,1.3418960717348227,-4.458127321407101
491,491.0,Staller2022_syntheticDBD,-1.250029538182273,0.6044270420826717,-3.6886093968361466,-1.7769311669389707,1.3573965248320938,-4.326580780340327
492,492.0,Staller2022_syntheticDBD,-1.260540037345108,0.5966615758450202,-3.827211675618583,-1.762476916382574,1.3705998224652869,-4.169535277190015
493,493.0,Staller2022_syntheticDBD,-1.220755193004439,0.5848114684641874,-3.3387572102284397,-1.7257454889027313,1.3127861500228342,-3.5048016497258594
494,494.0,Staller2022_syntheticDBD,-1.22028918147354,0.5863109307072135,-3.358690855452396,-1.7265511989860514,1.3186779193482787,-3.8460351575373277
495,495.0,Staller2022_syntheticDBD,-1.2579922402478805,0.599493805429326,-3.783162806819653,-1.7575912911602454,1.3728816471600063,-4.087716193607227
496,496.0,Staller2022_syntheticDBD,-1.257051501480764,0.598277089932139,-3.774971616019588,-1.7534614992206559,1.3746730874660582,-4.027182289897549
497,497.0,Staller2022_syntheticDBD,-1.2327588902450661,0.5854333372365046,-3.653830252729775,-1.743527581477679,1.3057673310955702,-4.27798838367112
498,498.0,Staller2022_syntheticDBD,-1.2203550897166993,0.5858381975911856,-3.3831177843434874,-1.7298128930509487,1.3138152307176196,-3.908511316393442
499,499.0,Staller2022_syntheticDBD,-1.2039719945813472,0.5814534745771552,-3.28072605602218,-1.7208895247180804,1.3222240704839288,-3.758482959832593
500,500.0,Staller2022_syntheticDBD,-1.1914916114508045,0.6178876442164003,-2.7783996552028087,-1.7017749972799603,1.207830530714335,-3.264426077545078
501,501.0,Staller2022_syntheticDBD,-1.2222232810576117,0.582561196053236,-3.324283681600002,-1.7285673788904383,1.316514335706757,-3.881076725604876
502,502.0,Staller2022_syntheticDBD,-1.2184134503073158,0.5392960878105008,-2.8836661110067627,-1.7262359191206764,1.26379402006357,-3.232243192031474
503,503.0,Staller2022_syntheticDBD,-1.2226096731707417,0.5820509918020714,-3.331346701992941,-1.7342025130491736,1.3098858470469121,-3.999237252600608
504,504.0,Staller2022_syntheticDBD,-1.2215860070605158,0.5843153709352061,-3.351624008051387,-1.727837443554293,1.3174621540718832,-3.867690711533834
505,505.0,Staller2022_syntheticDBD,-1.2236057118881432,0.5884031507247689,-3.490226286833823,-1.7290899946720337,1.308148028303892,-3.7106452083835215
506,506.0,Staller2022_syntheticDBD,-1.224279894794149,0.5855294030071104,-3.446177418034892,-1.7275221938068583,1.3100542092516099,-3.6288261248007334
507,507.0,Staller2022_syntheticDBD,-1.2247511061952405,0.5877869931728738,-3.5077034996062313,-1.7284996469619274,1.30945366978607,-3.6974031673709273
508,508.0,Staller2022_syntheticDBD,-1.1925822209748562,0.5730251555806533,-3.0959471859604273,-1.7128157747804575,1.2742836593436175,-3.807211532856776
509,509.0,Staller2022_syntheticDBD,-1.2197061834361882,0.5864228583584259,-3.350639000471412,-1.7251294670942332,1.3160518533077479,-3.7147326802214735
510,510.0,Staller2022_syntheticDBD,-1.2202822385140808,0.584733022214821,-3.3221955650906008,-1.7283579283622823,1.3085600702981477,-3.6460527648063863
511,511.0,Staller2022_syntheticDBD,-1.2221069518362968,0.5825589672129646,-3.3227590483944405,-1.7271105939395637,1.3109020886172318,-3.4769092820364964
512,512.0,Staller2022_syntheticDBD,-1.240151148933312,0.5879221459865489,-3.828336842067933,-1.7524840020605341,1.2999343062008644,-4.470343482937208
513,513.0,Staller2022_syntheticDBD,-1.2351379267239464,0.5844781036634513,-3.689093569283923,-1.7494097092864147,1.3026927641406854,-4.41942827286581
514,514.0,Staller2022_syntheticDBD,-1.2598738321070548,0.5995220333491357,-3.844688888390991,-1.7611103000566997,1.3727233622198518,-4.1562932361774205
515,515.0,Staller2022_syntheticDBD,-1.1835719538652976,0.5676305647338349,-3.3384636813831636,-1.6991346425222458,1.272061060293526,-3.733195660413447
516,516.0,Staller2022_syntheticDBD,-1.2495098600824692,0.6031791631775885,-3.6876243892561718,-1.7627786944448054,1.369576131004715,-4.173622749027967
517,517.0,Staller2022_syntheticDBD,-1.247502483806005,0.6054039194150559,-3.6591809538753606,-1.7594860989056602,1.37048853891241,-4.1049428336128795
518,518.0,Staller2022_syntheticDBD,-1.249018058530733,0.6046292403881459,-3.6597444371792003,-1.741153270918277,1.3948069365246436,-3.9357993508429896
519,519.0,Staller2022_syntheticDBD,-1.2872815723250346,0.5986124966647035,-4.165322230852693,-1.8442443632019885,1.2804619814241875,-4.9292335517437
520,520.0,Staller2022_syntheticDBD,-1.272934672693259,0.6013678851734098,-4.026078958068682,-1.8384345625515428,1.2869473651002665,-4.878318341672303
521,521.0,Staller2022_syntheticDBD,-1.2107986233606751,0.5716397103589544,-3.680771078498345,-1.7334608794710542,1.3931501436666607,-3.9376878370463775
522,522.0,Staller2022_syntheticDBD,-1.2573009429978945,0.602818211441731,-3.7243287040761666,-1.7539053726140927,1.381144362285954,-4.060281602818661
523,523.0,Staller2022_syntheticDBD,-1.1531120472832541,0.5568592316241462,-3.283711133482927,-1.7138287381471997,1.244381712993853,-3.4114480692452585
524,524.0,Staller2022_syntheticDBD,-1.2567357795916503,0.6039082249112045,-3.7313917244691055,-1.7648887574419097,1.3739481337085808,-4.178442129814393
525,525.0,Staller2022_syntheticDBD,-1.2600926158955437,0.5996092086692792,-3.7516690305275513,-1.751745455218758,1.3840753333700937,-4.046895588747619
526,526.0,Staller2022_syntheticDBD,-1.2720783505268156,0.59514314629387,-3.8902713093099877,-1.734409266733972,1.3995787072441084,-3.889850085597306
527,527.0,Staller2022_syntheticDBD,-1.2652988086631538,0.6034790885858741,-3.8462224405110566,-1.7297211991643597,1.4001900970043382,-3.808031002014518
