,Prot1,Prot2,Attractive e (mf),Repulsive e (mf),Total e (mf),Attractive e (cf),Repulsive e (cf),Total e (cf)
216,216.0,Staller2022_syntheticDBD,-0.34367615606528684,0.44788955904563765,0.45375694137204725,-1.8457363727835563,0.05609087422678825,-2.109159701803428
217,217.0,Staller2022_syntheticDBD,,1.2549186612449585,1.9286423254837786,-0.5094623722068072,0.3548038504085399,-0.7167109124677573
218,218.0,Staller2022_syntheticDBD,-1.7220904228150293,0.14343379032571157,-2.987445204513717,-2.107250185100569,0.46884752777989636,-3.469325499742361
219,219.0,Staller2022_syntheticDBD,-0.13249126258732372,1.186193071511398,2.4376070887153816,-1.4761765109663363,0.2228822915395966,-3.8129595007683292
220,220.0,Staller2022_syntheticDBD,-0.5219402221230814,0.2222635833404368,-0.26206925909882006,-0.8320579023525015,0.3253713860136762,-2.1629856957864533
221,221.0,Staller2022_syntheticDBD,-0.23607837027372292,0.7516850949230822,0.10309720448139181,-0.9694586607303499,0.30114790356395377,-0.9962011104402109
222,222.0,Staller2022_syntheticDBD,-1.8103257138341724,,-2.275700494097225,-4.125002548509914,,-5.523286685363669
223,223.0,Staller2022_syntheticDBD,-0.41164437267651643,0.28334145184656934,-0.7790862754811503,-1.1319772554552443,0.26416207980179734,-1.973289303547208
224,224.0,Staller2022_syntheticDBD,-1.714667584881985,0.39153860096014265,-1.6162662124469325,-2.172080300605304,0.47359924015565863,-2.7312793022042925
225,225.0,Staller2022_syntheticDBD,,1.0017581506644468,0.8583244084267632,-0.9350465166641937,0.9957067287770496,0.48049586222588303
226,226.0,Staller2022_syntheticDBD,-0.2705172836703864,0.5937190086349873,-0.3761986614728645,-3.1668892168374496,,-4.7720881111296585
227,227.0,Staller2022_syntheticDBD,-0.14476431309088356,1.0709506750167974,1.6803154196863241,-1.0981922583213333,0.23105505150711986,-0.7293146058690141
228,228.0,Staller2022_syntheticDBD,-0.8229097954475161,0.5899277131162898,-1.083794005801236,-3.499072928526682,,-6.300418416462389
229,229.0,Staller2022_syntheticDBD,-0.19007777319103777,0.3302709432260426,0.6763571945724101,-1.5360244263788945,,-1.7239140102148625
230,230.0,Staller2022_syntheticDBD,-0.35918039793981726,0.24237263897482478,-1.242809976621876,-1.312463730409407,0.273965025918581,-2.42566522855655
231,231.0,Staller2022_syntheticDBD,-1.1375499286262025,0.07649379042275957,-1.3813083672215072,-2.817751381406806,0.20576817824205812,-2.5832014539943344
232,232.0,Staller2022_syntheticDBD,-0.13117433779367713,0.9293279722063018,1.467068883946327,-1.278132885642961,0.9059642770033912,-2.5364924007089016
233,233.0,Staller2022_syntheticDBD,-0.1210438585253127,0.9069349045995415,1.3791084652931165,-0.6237653125236422,0.5792984704737805,-0.7261703318566859
234,234.0,Staller2022_syntheticDBD,-0.3827871853200679,0.1637024499844826,-0.43920764494322917,-3.147261514338199,,-3.7602829686367194
235,235.0,Staller2022_syntheticDBD,-1.374178386929383,,-2.383225671040723,-2.1670764068398363,0.1442381835983337,-3.316914085724875
236,236.0,Staller2022_syntheticDBD,-0.6471435471083063,0.5102372658096264,0.0025665467615141324,-0.7037975017993087,0.8704094398686959,-1.0008235123764848
237,237.0,Staller2022_syntheticDBD,,3.0492306366357864,3.906757301891611,-0.8759142643480694,0.7890575285373495,-2.0053173802059625
238,238.0,Staller2022_syntheticDBD,,2.3405452017914894,2.025178779116464,-0.4167874903298032,1.192430486865433,0.9424838068383821
239,239.0,Staller2022_syntheticDBD,-0.7475873309639416,0.1990025339890305,-0.2632132129109692,-0.506644127456806,1.5759016078344168,1.7951966927794416
240,240.0,Staller2022_syntheticDBD,-0.05054822510216758,1.3809550106757962,3.926219306337801,-1.5047861784011891,0.4099140864110839,-3.046119001883042
241,241.0,Staller2022_syntheticDBD,-0.2961249446615528,0.8397866929783898,0.0014032745391059365,-2.3012169409718894,0.12789065758253343,-3.3063164532304867
242,242.0,Staller2022_syntheticDBD,-0.1214402762178014,0.9314344905256017,0.7501816645336694,-0.43882901963782484,0.980566132227416,0.32942108717553964
243,243.0,Staller2022_syntheticDBD,-1.300441422627208,0.06162780233384564,-1.4946297244275257,-1.747990651095742,0.363803892414134,-2.757737248952836
244,244.0,Staller2022_syntheticDBD,-1.2948800581578177,,-1.4005642708879522,-1.3458268777862017,0.10211451215951997,-1.9141754400208306
245,245.0,Staller2022_syntheticDBD,,2.4368641179891504,2.0517643568328907,-0.6490687814001116,0.49111851375162513,-1.4081654680213553
246,246.0,Staller2022_syntheticDBD,-0.6134013585619938,1.354707658480649,0.5638056086998056,-2.602345119508907,0.02376803274706807,-4.497762746563826
247,247.0,Staller2022_syntheticDBD,-0.43308347712732287,0.972644860151712,2.47793846806033,-1.9753343416951612,1.2705275185753362,-2.024980129537404
248,248.0,Staller2022_syntheticDBD,-0.2136694472593676,1.3054967802872257,1.525780521576861,-1.7114574817146342,0.2287918512722525,-2.392576975460429
249,249.0,Staller2022_syntheticDBD,-0.5869118746265506,0.6098582997149132,-0.45746506994418823,-1.538219819383095,0.3988440740121455,-1.3823572886972748
250,250.0,Staller2022_syntheticDBD,-0.42112121485765514,0.8729664184391435,0.860225314497244,-1.8785721218135536,0.3170838502176447,-1.482404690612487
251,251.0,Staller2022_syntheticDBD,-0.11998700612888778,1.1716691169049893,2.386756129682249,-1.2104670600931455,0.259224967483411,-1.4026116595746814
252,252.0,Staller2022_syntheticDBD,-0.06578227128891383,1.1112826320866853,0.9155889177299779,-1.2571668231190107,0.22092871373903863,-2.0644127108905934
253,253.0,Staller2022_syntheticDBD,,0.8491206048570928,1.2082915557868823,-0.6004688708942447,0.59966060268988,-0.7000812675361558
254,254.0,Staller2022_syntheticDBD,-0.3240056927368619,0.5290646413531015,0.6536504545986306,-0.10382421912531307,1.979535859439811,2.1474688464341085
255,255.0,Staller2022_syntheticDBD,-0.13927499068045152,1.3193801939791507,1.9925217864961269,-1.0101287733423212,0.27074641900665836,-1.666829595636667
256,256.0,Staller2022_syntheticDBD,,1.8497011449817635,1.542793972964171,-0.2867921724342442,1.8326950098624646,1.1450874067142216
257,257.0,Staller2022_syntheticDBD,-0.8601445532606914,,-1.3193393591682963,-2.892945112875542,,-3.573158312266994
258,258.0,Staller2022_syntheticDBD,-0.16747565051699462,0.8840381670046022,-0.60117155382639,-1.1354354476172681,0.579762157295053,-1.8457517367079
259,259.0,Staller2022_syntheticDBD,-1.1656756426562098,0.31405055883560135,-2.1748910911989885,-2.337107212588997,0.20075932036281804,-4.414650610465344
260,260.0,Staller2022_syntheticDBD,-0.2517753931261118,1.2377017008611852,0.7561728613925265,-0.8610037651630953,0.9061875315310277,-1.4344581855741012
261,261.0,Staller2022_syntheticDBD,-0.05529459462982487,1.3089146776562615,1.5993141286082286,-0.5161600970978526,0.8198230681961254,0.09374332247002926
262,262.0,Staller2022_syntheticDBD,-1.9234811572734203,,-2.3863963304307063,-1.9200204828339893,0.21097312857367645,-1.950064722030696
263,263.0,Staller2022_syntheticDBD,-1.196455508304743,0.12396630268738656,-2.3148209008408065,-2.74577426656913,0.056178355980744166,-3.5629559504139117
264,264.0,Staller2022_syntheticDBD,-0.15067039652622097,1.2898489249492897,2.5568307100837835,-1.694973915949739,0.37952670895374707,-1.6636792025078897
265,265.0,Staller2022_syntheticDBD,-0.13025280738527198,0.4840024839420258,0.5801392384722561,-2.2459781544909942,0.16234586522207187,-2.166430422115635
266,266.0,Staller2022_syntheticDBD,-0.8231115226732606,0.39770992865106386,-0.8585928854880933,-4.420341765513655,,-9.080258864513588
267,267.0,Staller2022_syntheticDBD,-0.18846369681356223,0.596464895995786,0.2046580810483407,-0.40795752924549994,1.0045782637680696,1.425087448723982
268,268.0,Staller2022_syntheticDBD,-1.2702397776304142,,-1.7326683969687622,-3.861975524754788,,-5.4730961322653435
269,269.0,Staller2022_syntheticDBD,,1.3370783858125401,1.677308459571579,,1.9186509528371645,2.189281715400842
270,270.0,Staller2022_syntheticDBD,-0.9853870782028962,0.07856220000429778,-0.9183501897363247,-1.3090910007941308,0.32862869557414487,-0.7645446017872288
271,271.0,Staller2022_syntheticDBD,-0.22807604564147205,0.270687545913971,-0.09634914789993232,-0.4786639304086324,0.5260900559303304,-0.5106685911132907
272,272.0,Staller2022_syntheticDBD,-0.37408325927952857,0.10535945558542541,0.3582947835060253,-1.6862936372395678,0.2168515179037028,-1.0690515857707688
273,273.0,Staller2022_syntheticDBD,-0.1830419337706482,0.4678350554337722,0.49778971485894274,-2.639225030460833,,-4.909043957856607
274,274.0,Staller2022_syntheticDBD,-0.11443147670715748,1.2063610525175503,2.061750217484885,-0.8519711566594829,0.8508213666669884,0.428974830177026
275,275.0,Staller2022_syntheticDBD,-0.0009975106507018605,1.299370030569471,1.291344135557054,,4.028295956849479,4.649476865070206
276,276.0,Staller2022_syntheticDBD,-0.8947472101493293,0.13898682114853,-0.44150376177210315,-2.4539796318112694,,-2.5369404004462837
277,277.0,Staller2022_syntheticDBD,-0.8814151364880882,0.19237770409734797,-2.084218572373528,-1.6906521704955866,0.23232059396967458,-3.4415607413762395
278,278.0,Staller2022_syntheticDBD,,2.3227629094996742,3.6829941447384957,-1.1353184439722968,0.3232388890982832,0.5611212970187296
279,279.0,Staller2022_syntheticDBD,-0.3334870954856684,0.3928796233579512,0.1878046327258014,-1.38070880021919,,-1.7461960137378512
280,280.0,Staller2022_syntheticDBD,-0.756252027624077,0.3512737819070599,0.4211706175345,-1.1274767235074459,0.6497086925061303,-1.107995542808517
281,281.0,Staller2022_syntheticDBD,-0.19950193178607595,0.6127542909054075,0.6382416161660567,-2.580015701267523,,-2.6360332021117365
282,282.0,Staller2022_syntheticDBD,-0.08856583039850104,1.107928521554446,2.257598378486871,-0.6742259893656225,1.6835952000856296,2.1602072448079745
283,283.0,Staller2022_syntheticDBD,-1.1449581814214638,,-0.9725318997299022,-3.12732711814604,,-3.0917968172894064
284,284.0,Staller2022_syntheticDBD,,2.423407741676593,3.6253541028544447,-0.3539298859732971,0.6721918322775678,0.9994472797306919
285,285.0,Staller2022_syntheticDBD,-0.619022158392579,1.3530358409092418,1.3545675151896646,-0.48471383405969726,2.6400153137358005,1.6936065317711027
286,286.0,Staller2022_syntheticDBD,,1.5175675632112988,1.9195588091125737,-1.2215120016277954,0.18675866437202404,-2.1908507633751526
287,287.0,Staller2022_syntheticDBD,-0.12838521890613083,1.6853504384226956,1.8959194333232343,,1.645400691551469,1.261934884675263
288,288.0,Staller2022_syntheticDBD,-0.6998952891015698,0.6367398920326395,-0.7056167417418369,-1.9788310719972166,0.374088475307598,-3.2129143710069954
289,289.0,Staller2022_syntheticDBD,-0.8227691132422461,0.07881244433204827,-0.4494969952798433,-2.4756483811538565,,-3.082334262773877
290,290.0,Staller2022_syntheticDBD,-0.1461470181158701,0.5830714100808085,0.1899673158947337,-0.8430818827638504,1.1358166241021392,-1.0749435439271267
291,291.0,Staller2022_syntheticDBD,-0.5089593426773824,0.09904877577626316,-0.582559628970075,-2.3005959543559737,,-3.2294529124182922
292,292.0,Staller2022_syntheticDBD,-1.2328826205743788,0.07467984821223388,-1.8283062164215629,-1.2089676112149463,0.7218755418210183,-2.1259990461888556
293,293.0,Staller2022_syntheticDBD,-0.3699075043154865,0.7979346240803936,0.06782063702532959,-1.3378599944006118,0.43650619260285983,-3.879740846014535
294,294.0,Staller2022_syntheticDBD,-0.21184555802897428,0.7483392472155438,0.3260116650755789,-1.1055778880025866,0.24249382256424187,-1.386100255714986
295,295.0,Staller2022_syntheticDBD,-0.9224350932249339,0.039449554596614936,-2.31461401790777,-3.2592580826784743,,-5.761382054927971
296,296.0,Staller2022_syntheticDBD,-1.4019542518159083,,-2.7660036081719817,-2.2196897406622678,0.03085433320386327,-4.331192251027705
297,297.0,Staller2022_syntheticDBD,,2.448947407148936,3.581600900337623,-1.2365653532584255,0.4228667189795402,-1.845736412558356
298,298.0,Staller2022_syntheticDBD,-0.46048816866850384,0.5162631705203033,0.33972473539497017,-1.7237378648711632,0.17036304082599052,-2.10554508916843
299,299.0,Staller2022_syntheticDBD,-0.24011368639497946,0.29524697728667504,0.2852816260277251,-1.5835100967527889,0.22757466362796164,-1.5768551147044718
300,300.0,Staller2022_syntheticDBD,-0.6557212167864634,0.19507245734884146,-0.875081485256306,-1.5004888941149446,0.4725712665264097,-1.5085641595114474
301,301.0,Staller2022_syntheticDBD,-0.6957619036730956,0.0698418276809203,-0.6002541891470088,-2.015546582498404,,-2.0457255838565445
302,302.0,Staller2022_syntheticDBD,-0.20626341327506514,0.8829128127692173,1.5147401309272865,-2.116374929200251,,-2.291377511146287
303,303.0,Staller2022_syntheticDBD,,2.4913599022733126,4.017326002423465,-0.7087595681238821,1.0862949605864427,-0.48724746341370206
304,304.0,Staller2022_syntheticDBD,-0.5170879677700175,0.39118093541344995,-0.9082341218196852,-1.400208781427396,0.36004763968335546,-1.773996097756175
305,305.0,Staller2022_syntheticDBD,-1.597260526744285,0.24105039954011714,-1.6310076049130657,-1.11746050490675,0.911372629421166,-1.001761687379009
306,306.0,Staller2022_syntheticDBD,,1.6338198448045929,2.8993985052348403,-0.6225609607853626,0.42901858958410405,-0.4068231266972724
307,307.0,Staller2022_syntheticDBD,,1.5942991102952002,2.391140994085995,-1.5416702916427791,0.2628103665775403,-1.9567074714750348
308,308.0,Staller2022_syntheticDBD,,2.153508578316128,3.1348749915616683,,1.3818536717253909,1.9873348989619295
309,309.0,Staller2022_syntheticDBD,-0.8037098664438191,0.18933103414144212,-1.4915892339403998,-1.271698244071943,0.45521870469608455,-2.2764558825259513
310,310.0,Staller2022_syntheticDBD,-1.3290312124258503,,-2.793955146255028,-2.197667667496729,0.3607220524000448,-4.869727570192648
311,311.0,Staller2022_syntheticDBD,-1.2374187151667564,0.06703583236009902,-1.9258594743372157,-2.02180886581137,0.178661289857552,-3.463763462434951
312,312.0,Staller2022_syntheticDBD,-0.1370797507284412,1.2177628441813388,2.0489968500453006,-0.691490567653731,0.2862909287055942,-1.0548535011694682
313,313.0,Staller2022_syntheticDBD,-0.33243603128223054,0.3727201818424703,-0.035453672799730995,-1.3110602215576512,0.21246300744763888,-2.831211450834921
314,314.0,Staller2022_syntheticDBD,-0.18997360421309006,1.2233739487540947,2.733461837644744,-0.5622960667500836,0.7555541300283649,0.23932600355107425
315,315.0,Staller2022_syntheticDBD,-0.24601481637306108,0.2635940841381727,-0.29848846370745896,-2.986257085547053,,-4.98195020888026
316,316.0,Staller2022_syntheticDBD,,1.914853358553538,2.3473870563590626,-0.4415596395195473,1.2057035745300029,0.6380400326873144
317,317.0,Staller2022_syntheticDBD,,2.629001103994625,3.8264425516759877,-0.8448454175362844,0.30618169175425813,-0.9558421900690632
318,318.0,Staller2022_syntheticDBD,-0.18963762272857818,0.4961556943619309,0.7494294543081947,-0.7689961573290842,0.24714177609756308,-1.5213230331725462
319,319.0,Staller2022_syntheticDBD,-0.2650537247234117,0.5245687569336882,0.7231443593172058,-0.33539925364320744,0.8838507039309831,1.0437039487827953
320,320.0,Staller2022_syntheticDBD,-1.8812318199150124,,-2.5314284612572244,-3.2777324674081902,,-4.917069722544859
321,321.0,Staller2022_syntheticDBD,-1.2350581455759317,,-1.550953079591765,-0.6805590259772295,1.3477074297109157,-0.06458170514738981
322,322.0,Staller2022_syntheticDBD,-1.5727409115982247,,-2.5654550707825248,-2.7113210520939353,,-5.171078793182097
323,323.0,Staller2022_syntheticDBD,-1.0338596840170522,0.24480278283219695,-3.632776041993539,-2.3585044479641746,0.25637536992224225,-8.040404718970997
324,324.0,Staller2022_syntheticDBD,-3.5785666445016413,,-8.856671052544815,-5.150104157629665,0.330571113805393,-13.048221243616737
325,325.0,Staller2022_syntheticDBD,-3.577322790528827,,-4.4633454843431535,-4.839504182508049,0.330571113805393,-6.122299783658484
326,326.0,Staller2022_syntheticDBD,-3.7910944733619147,,-4.4951108865788765,-5.366200012335045,,-6.266138326749328
327,327.0,Staller2022_syntheticDBD,-4.12719522577923,,-4.393325568201654,-5.975353749964843,,-6.92592145995825
328,328.0,Staller2022_syntheticDBD,-1.8602697974753537,0.26750862051234936,-7.759628390995719,-3.1638305973411205,1.4358987733669928,-10.071582830547314
329,329.0,Staller2022_syntheticDBD,-1.6236099419756647,,-4.089904769440935,-3.0654004395905425,,-6.591359823510963
330,330.0,Staller2022_syntheticDBD,-2.1264670346456276,,-2.4383620050156383,-2.9872415773945042,0.14644780957616133,-3.479302899202686
331,331.0,Staller2022_syntheticDBD,-2.265942618610005,,-3.429562953852285,-4.016967655935932,,-6.366877095197449
332,332.0,Staller2022_syntheticDBD,-0.6315755572323527,0.19564370991956026,-0.8731548882183073,-1.614696670660795,0.25744635245397685,-2.452548647085891
333,333.0,Staller2022_syntheticDBD,-1.7590607106979306,,-5.376754295935642,-2.7328778518211965,0.4492003976824894,-7.3870584514377455
334,334.0,Staller2022_syntheticDBD,-1.457371954757401,,-2.7703372470365846,-2.746019010799743,0.386823979460087,-4.431497614338074
335,335.0,Staller2022_syntheticDBD,-2.30342870414336,,-3.1070236482752662,-2.672178800352184,,-3.327253703615831
336,336.0,Staller2022_syntheticDBD,-1.2579922402478805,0.599493805429326,-3.783162806819653,-1.7575912911602454,1.3728816471600063,-4.087716193607227
337,337.0,Staller2022_syntheticDBD,-2.056794070050511,,-2.090077221596803,-4.372271214100694,,-4.506823941574545
338,338.0,Staller2022_syntheticDBD,-2.4292954502832287,,-2.409595850050416,-4.856760921133388,,-5.0976588098167
339,339.0,Staller2022_syntheticDBD,-2.4292034246728296,,-4.004984991812173,-4.785007639500222,,-6.792159922600334
340,340.0,Staller2022_syntheticDBD,-2.3369887259830286,,-3.559582281853128,-4.443709152074631,,-6.373253755246687
341,341.0,Staller2022_syntheticDBD,-4.412552927636197,,-5.578287058017203,-4.527598506779681,,-6.284558568987666
342,342.0,Staller2022_syntheticDBD,-4.552514507291839,,-4.563055030583647,-4.002636447598525,,-4.191991782494606
343,343.0,Staller2022_syntheticDBD,-4.394731616325744,,-4.669297598615485,-4.100547930704973,,-4.472701706373909
344,344.0,Staller2022_syntheticDBD,-1.671584948185277,,-2.1950038665042895,-3.478324464820405,,-5.4936882885203
345,345.0,Staller2022_syntheticDBD,-1.625430334480455,,-2.443047215326735,-3.4495326161768953,,-6.117930503858599
346,346.0,Staller2022_syntheticDBD,-2.9453270711774278,,-3.8076472579791876,-3.63002109171549,0.12853612834008007,-5.809422252888535
347,347.0,Staller2022_syntheticDBD,-1.465214343572562,0.043905436837275096,-2.6406955640019127,-3.015273791148237,0.25324837117487975,-6.182778195599056
348,348.0,Staller2022_syntheticDBD,-1.5898315344031086,,-2.174186651127533,-2.4220035261426904,0.060581712687111135,-3.7957198893764446
349,349.0,Staller2022_syntheticDBD,-1.9361718497610825,,-1.9772955122855569,-3.0205638601727394,,-3.207877752620572
350,350.0,Staller2022_syntheticDBD,-2.5969021431832977,,-3.547434214391372,-3.9302062992491957,,-6.350467296386242
351,351.0,Staller2022_syntheticDBD,-1.2117916695271973,0.6211309377168501,-4.844716888322606,-1.9785283469865498,1.2317452003372686,-5.98705992276912
352,352.0,Staller2022_syntheticDBD,-0.7896312472168082,0.11705752151982453,-0.7974371578959403,-1.1834324004540162,0.583675047228862,-0.5153459838777046
353,353.0,Staller2022_syntheticDBD,-0.7721396700808124,0.4181902000248338,-1.4913552221642767,-1.3955681674363616,0.6501633289685218,-2.000305181286734
354,354.0,Staller2022_syntheticDBD,-1.789275883422286,,-2.529447130829668,-1.9864076511048523,,-3.6566716153330745
355,355.0,Staller2022_syntheticDBD,-1.4881396796228634,,-5.166870474526139,-1.8965456277329018,0.18013368428527982,-5.525216875366688
356,356.0,Staller2022_syntheticDBD,-2.875379813855779,,-3.8799854792711495,-3.9098726099904173,0.16511902764389602,-5.451082441573728
357,357.0,Staller2022_syntheticDBD,-3.1016362851221446,,-5.061145529857825,-4.603212853884808,0.16511902764389602,-6.974671910253797
358,358.0,Staller2022_syntheticDBD,-0.7349006645170056,0.7644935485906172,0.3916307627386928,-1.2985377561906877,0.407241108271617,-2.1201154610889397
359,359.0,Staller2022_syntheticDBD,-0.21323077444282723,0.6609080673650601,0.024928374922746244,-0.765962379182431,0.3934334149200907,-2.2285371371581064
360,360.0,Staller2022_syntheticDBD,-0.4196906773242288,0.4050374837137962,-0.8956395719077026,-1.159064012278053,0.269263886984176,-2.2793882286162948
361,361.0,Staller2022_syntheticDBD,-1.2070236015612807,0.3936241402010654,-0.903195957214594,-2.0125421560011274,0.22007393561723362,-2.7303749928155376
362,362.0,Staller2022_syntheticDBD,-1.3324292903882418,0.010584394441945514,-1.16054998959455,-2.307907635564738,0.18977251425009467,-3.3559629592967184
363,363.0,Staller2022_syntheticDBD,-0.960226332858988,0.8393538630256642,-0.6835469289677647,-1.6509069411423118,0.30400621066920175,-2.96146411617492
364,364.0,Staller2022_syntheticDBD,-0.461324105276069,1.0484148550748862,-0.23734440558418513,-0.9919052693187209,0.551845848959401,-1.2285309229610633
365,365.0,Staller2022_syntheticDBD,-0.2977745698860943,1.535974069829515,2.850421600147868,-0.44018232988635975,1.3231485919895145,1.9631696561279917
366,366.0,Staller2022_syntheticDBD,-0.3340407829859101,2.0619034120207687,3.0937220848388556,-0.35372190277977716,2.414057925883192,2.5508318972392843
367,367.0,Staller2022_syntheticDBD,,1.9546805017126385,2.1128567607847657,,2.4297328682365813,1.88427365356835
368,368.0,Staller2022_syntheticDBD,-0.39067605803654637,1.2695496695868953,0.7724417646044177,-0.7913911233782766,1.5277819820050806,0.6919215391898277
369,369.0,Staller2022_syntheticDBD,-0.9413225334972406,0.8080789009685023,1.3471812600397595,-1.3179783321126366,0.5910908412220539,1.1689386216608604
370,370.0,Staller2022_syntheticDBD,-0.949239114328481,0.05468569738368229,-1.4191804725412265,-1.5411004447641385,0.35537148733871615,-1.8018730602036825
371,371.0,Staller2022_syntheticDBD,-0.7424809001884586,0.07952831725394359,-1.487145295089472,-1.1365948483380082,0.4828487120614884,-2.274032384317554
372,372.0,Staller2022_syntheticDBD,-0.5222559997773674,0.10337428751787792,-0.5885343125228504,-0.7559392119655415,0.504185137978369,-0.8272759843815507
373,373.0,Staller2022_syntheticDBD,-0.5042166467572772,0.10798539826096151,-0.584190408252228,-1.0138556046602527,0.4626682237797694,-0.7637272424497965
374,374.0,Staller2022_syntheticDBD,-0.5122121662753335,0.17309575159615595,-1.326617145048325,-1.179666846168816,0.22274641886899638,-2.7490638939821856
375,375.0,Staller2022_syntheticDBD,-0.7800008096159254,0.18705866623062095,-1.550179909830728,-1.8202438085101222,0.14455962811531475,-3.8438084847334295
376,376.0,Staller2022_syntheticDBD,-1.3449122040436654,,-1.8281704926458726,-3.0389003549940616,,-4.547852151256965
377,377.0,Staller2022_syntheticDBD,-1.477250227079936,,-1.9926299542150128,-3.6745288621220147,,-5.3220594035387805
378,378.0,Staller2022_syntheticDBD,-1.0541542555238819,0.08739773440368143,-1.600154544349313,-3.1030708053128793,,-4.490861375377293
379,379.0,Staller2022_syntheticDBD,-0.6040604255314498,0.25533087901885526,-1.3351805686940983,-1.8260431187892903,0.2609984795732661,-4.274483530318001
380,380.0,Staller2022_syntheticDBD,-0.5539808486353797,0.25266467154222905,-1.1366431412650995,-1.4640113059173074,0.2609984795732661,-3.7587481728678647
381,381.0,Staller2022_syntheticDBD,-0.988713058181072,0.09280339413731802,-1.4990572762589292,-1.9493722076178277,0.04140077114963481,-3.6867571281915374
382,382.0,Staller2022_syntheticDBD,-1.717758598183208,,-2.568856999523775,-2.7616935017188817,0.04140077114963481,-4.097351083436141
383,383.0,Staller2022_syntheticDBD,-2.169261081103039,,-2.856789210752101,-3.1205301329671546,,-5.330922665630208
384,384.0,Staller2022_syntheticDBD,-2.735663127876169,,-8.363103268080849,-2.8110600117057243,0.4006154092936441,-7.466583853346187
385,385.0,Staller2022_syntheticDBD,-2.465595118109708,,-7.766559981016554,-4.896412090380411,,-15.429104049011578
386,386.0,Staller2022_syntheticDBD,-3.0402864952605695,,-5.848978962837581,-5.42501804433227,,-11.693024620413585
387,387.0,Staller2022_syntheticDBD,-0.7277297399317979,0.512955270810592,-0.6262295664607302,-1.1411537266459166,0.8702134183222027,-0.47567574729218975
388,388.0,Staller2022_syntheticDBD,-1.8138424111524787,0.06867744373895762,-4.365173669018356,-2.974513994787516,0.420030763088184,-6.781588109449295
389,389.0,Staller2022_syntheticDBD,-1.5155116586347042,0.12513694633072217,-4.706856152663168,-3.3189929716855016,0.09815161028266507,-8.338409386846351
390,390.0,Staller2022_syntheticDBD,-1.228412039648314,0.08666160005862938,-1.245154722624882,-3.070675742403023,,-3.904947067361906
391,391.0,Staller2022_syntheticDBD,-2.754003836064301,0.28101336799333243,-4.380826037198743,-3.683427082569918,,-7.108662634639622
392,392.0,Staller2022_syntheticDBD,-1.0625921485096868,0.10599891543441287,-2.63984215827775,-2.1436949766811706,0.168040760887688,-5.280119493514434
393,393.0,Staller2022_syntheticDBD,-0.417271043799706,0.4997536705277939,-0.1755593925245602,-0.9232325198386745,0.6199469772642121,-1.9822998133170486
394,394.0,Staller2022_syntheticDBD,-2.8734721015804667,,-4.852392730440726,-1.9665671288375024,0.558343054263168,-3.875595552600675
395,395.0,Staller2022_syntheticDBD,-1.253722214321314,,-2.3590735601982464,-1.4231154768142404,0.6319353750384085,-1.785495697264551
396,397.0,Staller2022_syntheticDBD,-2.02726328221508,,-2.6886326568354306,-2.006567191635381,,-2.6326031061156314
397,398.0,Staller2022_syntheticDBD,-1.4047529243108428,0.06953921102430906,-2.1604956389086816,-3.361309355666729,0.34371004233081126,-4.992668838125677
398,399.0,Staller2022_syntheticDBD,-1.0927744439354958,0.15834641188135046,-2.652452018698881,-2.4252262609371904,0.23347087666143282,-6.894429162549656
399,400.0,Staller2022_syntheticDBD,-0.9147225354280722,0.34865091990246627,-1.6243647626028554,-2.9506370168232827,0.4782176293732329,-5.176225976935669
400,401.0,Staller2022_syntheticDBD,-0.6650319072425339,0.07099438514368321,-0.8194658189566537,-2.2425783461558355,,-2.666390543939155
401,402.0,Staller2022_syntheticDBD,-0.6219267334633349,0.4523268563656083,-0.029578237104011862,-1.0667383940382964,0.6575413109330793,-0.8739373175614737
402,403.0,Staller2022_syntheticDBD,-0.7474296724639599,0.2671653578913343,-0.5860768087333827,-1.1050474576259621,0.2851272536383237,-1.5907443747200603
403,404.0,Staller2022_syntheticDBD,-0.5046792027142651,0.35250518188805907,-1.167915454925181,-1.4700267024826978,0.49309182873988205,-3.550727321151726
404,405.0,Staller2022_syntheticDBD,-0.9239506197940456,0.41348320856208093,-2.6040923216837726,-1.716407902292278,1.12161878527709,-4.289984682472296
405,406.0,Staller2022_syntheticDBD,-0.4733405527315557,0.27860322275641836,-0.9343851838034061,-2.673006574023132,,-4.6306181871676415
406,407.0,Staller2022_syntheticDBD,-1.003759767953468,0.42494596885180724,-3.655712772161767,-1.6090848220628198,0.9353480539226627,-4.319044131363324
407,408.0,Staller2022_syntheticDBD,-1.5603897439930272,0.09574473068931184,-2.9814013837152027,-3.0160537534740195,,-6.640199390941625
408,409.0,Staller2022_syntheticDBD,-2.594161417262514,,-2.617500856260069,-3.7244240213436686,,-3.885241471978027
409,410.0,Staller2022_syntheticDBD,-3.5274316986850454,,-8.050971714189199,-5.389360827962961,,-12.405601556240264
410,411.0,Staller2022_syntheticDBD,-2.0323007120828915,,-2.0765964449336436,-3.305254197174228,,-3.4755268903111673
411,412.0,Staller2022_syntheticDBD,-2.3863946727890224,0.7428213376960724,-5.529493153601647,-2.7722025824335,0.22318902071305016,-7.638474764032416
412,413.0,Staller2022_syntheticDBD,-0.7011196672902753,0.123878631514704,-2.1606602715891174,-1.4670236705461206,0.41173863584176074,-3.3336550373381755
